ID,Category,Clause_Name,Language,Keywords,Risk_Score,Impact_Level,Reason,Recommendation,Business_Impact
378,Dangerous,Reverse Indemnity for Gross Negligence,ID,"ganti rugi, bahkan untuk kelalaian berat, pelanggaran yang disengaja",25,Critical,Meminta Anda membayar tindakan sengaja atau ceroboh pihak lain.,Jangan pernah memberi ganti rugi kepada pihak atas kelalaian berat atau tindakan sengaja mereka sendiri.,Menanggung biaya gugatan mahal lawan janji secara tidak adil atas perilaku ilegal atau ceroboh mereka.
379,Dangerous,Rigid Most Favored Customer (MFC),EN,"most favored customer, MFC, best price",20,High,A requirement to always give this client the lowest price given to others.,Add exceptions for volume discounts or specific promotional periods.,Inability to negotiate special deals without losing profit here.
380,Dangerous,Rigid Most Favored Customer (MFC),FR,"client le plus favorisé, MFC, meilleur prix",20,High,Obligation de toujours accorder le prix le plus bas à ce client.,Ajouter des exceptions pour les remises sur volume.,Incapacité à négocier des contrats spéciaux sans perte ici.
381,Dangerous,Rigid Most Favored Customer (MFC),ID,"pelanggan paling disukai, MFC, harga terbaik",20,High,Persyaratan selalu memberikan klien ini harga terendah dibanding lainnya.,Tambahkan pengecualian untuk diskon volume atau promosi.,Ketidakmampuan negosiasi kesepakatan khusus tanpa kehilangan profit.
382,Dangerous,Scope Creep Unilateral,EN,"scope, creep, unilateral",25,Critical,Add work for same price.,Use change requests.,Project failure.
383,Dangerous,Scope Creep Unilateral,FR,"périmètre, dérive, unilatéral",25,Critical,Ajouter du travail au même prix.,Utiliser des demandes de changement.,Échec du projet.
384,Dangerous,Scope Creep Unilateral,ID,kenaikan lingkup sepihak,25,Critical,Tambah kerja harga sama.,Gunakan permintaan ubah.,Gagal proyek.
385,Dangerous,Security Change Unilateral,EN,"security, change, unilateral",20,High,Demand new tools any time.,Fix baseline process.,Unplanned costs.
386,Dangerous,Security Change Unilateral,FR,"sécurité, changement, unilatéral",20,High,Exiger de nouveaux outils à tout moment.,Fixer un processus de base.,Coûts imprévus.
387,Dangerous,Security Change Unilateral,ID,ubah keamanan sepihak,20,High,Tuntut alat baru kapan saja.,Tetapkan proses dasar.,Biaya tak terencana.
388,Dangerous,Sole Discretion,EN,"sole discretion, absolute right, at its own option, unilateral decision",15,Medium,Allows arbitrary decisions without objective criteria or fairness.,Replace with 'acting reasonably' or 'based on mutual agreement'.,Allows arbitrary decisions without objective criteria or fairness.
389,Dangerous,Sole Discretion,FR,"discrétion exclusive, droit absolu, à sa seule discrétion",15,Medium,Permet des décisions arbitraires sans critères objectifs.,Remplacer par 'agissant raisonnablement' ou 'sur accord mutuel'.,Allows arbitrary decisions without objective criteria or fairness.
390,Dangerous,Sole Discretion,ID,"atas kebijakan sendiri, secara mutlak, keputusan sepihak",15,Medium,Keputusan diambil secara subjektif oleh satu pihak saja.,"Ganti dengan ""berdasarkan kriteria yang disepakati bersama"".",Allows arbitrary decisions without objective criteria or fairness.
391,Dangerous,Step-in Without Cause,EN,"step-in, takeover, intervention, discretionary",20,High,The customer can take over your operations for any reason.,Strictly limit step-in rights to cases of prolonged material breach.,Loss of operational control and proprietary methods during takeover.
392,Dangerous,Step-in Without Cause,FR,"substitution, reprise, intervention, à tout moment",20,High,Le client peut reprendre les opérations pour n'importe quelle raison.,Limiter la substitution aux cas de manquement grave prolongé.,Perte du contrôle opérationnel lors d'une reprise.
393,Dangerous,Step-in Without Cause,ID,"step-in, pengambilalihan, intervensi, diskresioner",20,High,Pelanggan dapat mengambil alih operasi Anda karena alasan apa pun.,Batasi hak step-in hanya pada kasus pelanggaran material lama.,Hilangnya kendali operasional selama pengambilalihan.
394,Dangerous,Strict Minor Delay Penalty,EN,"delay penalty, strict delay, delivery delay fine, late shipment",20,High,"Imposes severe penalties for minor delivery delays, without considering force majeure or carrier errors.","Include a grace period (e.g., 2-3 business days) and exclude penalties for force majeure events.","Frequent, unfair penalty fees eat into thin supplier margins over minor logistics issues."
395,Dangerous,Strict Minor Delay Penalty,FR,"pénalité retard mineur stricte, amende livraison tardive",20,High,"Impose de lourdes pénalités pour des retards de livraison minimes, sans égard à la force majeure.",Inclure un délai de grâce (ex. 2-3 jours ouvrables) et exclure la force majeure.,Des pénalités fréquentes érodent les marges sur de simples problèmes de logistique.
396,Dangerous,Strict Minor Delay Penalty,ID,"penalti keterlambatan minor ketat, denda kirim lambat",20,High,"Mengenakan penalti berat untuk keterlambatan pengiriman kecil, tanpa mempertimbangkan keadaan kahar atau kesalahan kurir.",Sertakan masa tenggang (misal: 2-3 hari kerja) dan kecualikan penalti untuk peristiwa keadaan kahar.,Denda penalti yang sering dan tidak adil memotong margin pemasok yang tipis atas masalah logistik kecil.
397,Dangerous,Strict Time is of the Essence,EN,"time is of the essence, strict compliance, delay, default",20,High,Being one minute late on a delivery is treated as a total material breach.,Soften language to 'reasonable endeavors' for non-critical milestones.,Disproportionate penalties and termination rights for minor schedule slips.
398,Dangerous,Strict Time is of the Essence,FR,"délais de rigueur, conformité stricte, retard, défaut",20,High,Un retard d'une minute est traité comme un manquement contractuel grave.,Adoucir en 'efforts raisonnables' pour les jalons non critiques.,Pénalités disproportionnées pour des retards de calendrier mineurs.
399,Dangerous,Strict Time is of the Essence,ID,"waktu adalah esensi, kepatuhan ketat, keterlambatan, wanprestasi",20,High,Terlambat satu menit dalam pengiriman diperlakukan sebagai pelanggaran material total.,Lunakan bahasa menjadi 'upaya wajar' untuk tonggak pencapaian yang tidak kritis.,Penalti yang tidak proporsional dan hak pemutusan untuk keterlambatan jadwal kecil.
400,Dangerous,Subcontractor Approval Veto,EN,"veto subcontractors, restrict sourcing, approve subcontractor",15,Medium,"Allows the buyer to veto any subcontractor for any reason, delaying production schedules.",Require that subcontractors meet objective industry standards and vetoes must be justified.,Loss of operational flexibility and sudden bottlenecks in the supply chain.
401,Dangerous,Subcontractor Approval Veto,FR,"veto sous-traitants, restriction approvisionnement, accord sous-traitance",15,Medium,"Permet à l'acheteur de refuser tout sous-traitant sans motif, retardant la production.",Exiger que les sous-traitants respectent des normes objectives et justifier tout refus.,Perte de flexibilité opérationnelle et goulots d'étranglement dans la chaîne logistique.
402,Dangerous,Subcontractor Approval Veto,ID,"veto persetujuan subkontraktor, batasi sumber luar",15,Medium,"Mengizinkan pembeli memveto subkontraktor apa pun karena alasan apa pun, menunda jadwal produksi.",Wajibkan subkontraktor memenuhi standar industri yang objektif dan keputusan veto harus didasarkan pada alasan kuat.,Kehilangan fleksibilitas operasional dan kemacetan mendadak dalam rantai pasokan.
403,Dangerous,Subjective Insecurity Acceleration,EN,"deem insecure, acceleration, demand repayment, subjective default",25,Critical,Allows the lender to demand immediate full repayment if they subjectively feel the borrower is insecure.,Limit acceleration triggers to objective events of default like non-payment.,"Sudden cash call and loss of borrowing capability, leading to forced insolvency."
404,Dangerous,Subjective Insecurity Acceleration,FR,"accélération insécurité subjective, remboursement immédiat, défaut subjectif",25,Critical,Permet au prêteur d'exiger le remboursement immédiat s'il juge subjectivement l'emprunteur insolvable.,Limiter l'accélération aux cas de défaut objectifs tels que le non-paiement.,"Demande soudaine de liquidités et perte de financement, menant à la faillite forcée."
405,Dangerous,Subjective Insecurity Acceleration,ID,"akselerasi ketidakamanan subjektif, tuntut bayar segera, default subjektif",25,Critical,Mengizinkan pemberi pinjaman menuntut pembayaran penuh segera jika secara subjektif merasa peminjam tidak aman.,Batasi pemicu akselerasi pada peristiwa gagal bayar objektif seperti kelalaian pembayaran.,"Tuntutan kas mendadak dan hilangnya kemampuan meminjam, mengarah pada kebangkrutan paksa."
406,Dangerous,Supplier-Paid Supplier Audits,EN,"supplier paid audit, audit costs, compliance cost shifting",15,Medium,Requires the supplier to pay for all regular quality or compliance audits conducted by the buyer's auditors.,Require the buyer to pay for audits unless a material safety or quality failure is discovered.,"Frequent audits act as an ongoing hidden fee, reducing partnership profitability."
407,Dangerous,Supplier-Paid Supplier Audits,FR,"audit payé par fournisseur, frais d'audit conformité, transfert coûts",15,Medium,Exige que le fournisseur paie tous les audits de conformité menés par les auditeurs de l'acheteur.,Exiger que l'acheteur paie l'audit sauf en cas de manquement grave détecté.,"Des audits fréquents agissent comme des frais cachés, réduisant la rentabilité."
408,Dangerous,Supplier-Paid Supplier Audits,ID,"audit pemasok dibayar pemasok, biaya audit kepatuhan, pengalihan biaya audit",15,Medium,Mengharuskan pemasok membayar semua audit kualitas atau kepatuhan rutin yang dilakukan oleh auditor pembeli.,Wajibkan pembeli membayar audit kecuali jika ditemukan kegagalan kualitas atau keselamatan material.,"Audit yang sering dilakukan bertindak sebagai biaya tersembunyi terus-menerus, mengurangi profitabilitas."
409,Dangerous,Tax Compliance Unlimited,EN,"tax, compliance, liability",20,High,Responsible for client's tax.,Each pay own taxes.,Financial risk.
410,Dangerous,Tax Compliance Unlimited,FR,"taxe, conformité, responsabilité",20,High,Responsable des fautes fiscales du client.,Chacun paie ses taxes.,Risque financier.
411,Dangerous,Tax Compliance Unlimited,ID,tanggung jawab pajak tak terbatas,20,High,Tanggung jawab pajak klien.,Tiap pihak bayar sendiri.,Risiko finansial.
412,Dangerous,Third Party Delay Liability,EN,"delay, third party",20,High,Responsible for others' delays.,Exclude outside control.,Pay for others' errors.
413,Dangerous,Third Party Delay Liability,FR,"retard, tiers",20,High,Responsable des retards des autres.,Exclure le contrôle externe.,Payer pour les erreurs d'autrui.
414,Dangerous,Third Party Delay Liability,ID,tanggung jawab telat pihak ketiga,20,High,Tanggung jawab telat pihak lain.,Kecualikan luar kendali.,Bayar salah orang.
415,Dangerous,Third-Party Data Licensing,EN,"data licensing, third party, commercial use",20,High,Giving the client the right to sell your data to others.,Prohibit selling or licensing data to third parties.,Loss of data value and competitive advantage.
416,Dangerous,Third-Party Data Licensing,FR,licence de données à des tiers,20,High,Donner au client le droit de vendre vos données.,Interdire la vente de données à des tiers.,Perte de valeur des données.
417,Dangerous,Third-Party Data Licensing,ID,lisensi data pihak ketiga,20,High,Memberikan klien hak untuk menjual data Anda kepada orang lain.,Larang penjualan atau lisensi data kepada pihak ketiga.,Kehilangan nilai data dan keunggulan kompetitif.
