ID,Category,Clause_Name,Language,Keywords,Risk_Score,Impact_Level,Reason,Recommendation,Business_Impact
243,Dangerous,Mandatory Hardware Refresh,ID,"wajib upgrade, perangkat keras wajib, refresh tahunan",20,High,Memaksa pelanggan membeli perangkat keras baru setiap tahun.,Hubungkan refresh dengan penurunan kinerja objektif.,Pengeluaran modal yang sia-sia untuk peralatan yang masih berfungsi.
244,Dangerous,Mandatory Minimum Purchase,EN,"minimum purchase, volume commitment, take-or-pay, minimum volume",20,High,Forces the buyer to purchase a fixed minimum volume even if their demand drops.,Incorporate flexible scaling terms or lower thresholds based on actual usage.,"Paying for unused goods or services, leading to high operational waste."
245,Dangerous,Mandatory Minimum Purchase,FR,"achat minimum obligatoire, engagement volume, payez ou prenez",20,High,Force l'acheteur à acheter un volume minimum fixe même si sa demande baisse.,Intégrer des conditions d'ajustement flexibles ou des seuils basés sur l'usage réel.,"Paiement de biens ou services non utilisés, entraînant un gaspillage opérationnel."
246,Dangerous,Mandatory Minimum Purchase,ID,"pembelian minimum wajib, komitmen volume, beli atau bayar",20,High,Memaksa pembeli untuk membeli volume minimum tetap bahkan jika permintaan mereka turun.,Sertakan ketentuan skala fleksibel atau ambang batas yang lebih rendah berdasarkan penggunaan aktual.,"Membayar barang atau layanan yang tidak digunakan, menyebabkan pemborosan operasional yang tinggi."
247,Dangerous,Mandatory Outdated Software Use,EN,"outdated software, legacy system mandatory, no upgrade allowed",20,High,Forces the customer to run outdated or unpatched legacy software versions to maintain support eligibility.,Allow standard software upgrades and security patches without voiding support contracts.,Creates massive security vulnerabilities and prevents compliance with cybersecurity standards.
248,Dangerous,Mandatory Outdated Software Use,FR,"utilisation obligatoire logiciel obsolète, version héritée, pas de mise à jour",20,High,Force le client à utiliser des versions de logiciels obsolètes pour rester couvert par le support.,Autoriser les mises à niveau et correctifs de sécurité sans annuler le support.,Crée des failles de sécurité majeures et empêche la conformité aux normes cyber.
249,Dangerous,Mandatory Outdated Software Use,ID,"kewajiban pakai software usang, sistem warisan wajib, tanpa upgrade",20,High,Memaksa pelanggan menjalankan versi perangkat lunak usang atau tidak di-patch untuk mempertahankan dukungan.,Izinkan upgrade perangkat lunak standar dan patch keamanan tanpa membatalkan kontrak dukungan.,Menciptakan kerentanan keamanan yang besar dan mencegah kepatuhan terhadap standar siber.
250,Dangerous,Mandatory SLA Credits Waiver,EN,"SLA credits, waive credits, service level waiver",20,High,Forces the customer to waive their right to service level credits even during prolonged outages.,Ensure SLA credits are non-waivable and are automatically credited for failures.,Eliminates vendor accountability and leaves customer without recourse for poor service.
251,Dangerous,Mandatory SLA Credits Waiver,FR,"crédits SLA, renonciation crédits, abandon niveau de service",20,High,Force le client à renoncer à ses crédits de niveau de service même en cas de panne prolongée.,S'assurer que les crédits SLA sont obligatoires et appliqués automatiquement.,Élimine la responsabilité du fournisseur et prive le client de recours.
252,Dangerous,Mandatory SLA Credits Waiver,ID,"kredit SLA, pelepasan kredit, pengesampingan tingkat layanan",20,High,Memaksa pelanggan melepaskan hak atas kredit tingkat layanan meskipun terjadi mati total berkepanjangan.,Pastikan kredit SLA tidak dapat dikesampingkan dan dikreditkan secara otomatis.,Menghilangkan akuntabilitas vendor dan membuat pelanggan tanpa pemulihan atas layanan buruk.
253,Dangerous,Mandatory Use of Specific Lawyers,EN,"must use, specific law firm, approved counsel",20,High,Forcing a party to use lawyers picked by their opponent during a dispute.,Allow each party to select their own independent legal representation.,Total lack of independent legal advice and conflict of interest.
254,Dangerous,Mandatory Use of Specific Lawyers,FR,"recours obligatoire, cabinet spécifique, avocat désigné",20,High,Forcer une partie à utiliser des avocats choisis par l'adversaire.,Permettre à chaque partie de choisir son conseil indépendant.,Absence de conseil indépendant et conflit d'intérêts.
255,Dangerous,Mandatory Use of Specific Lawyers,ID,"wajib menggunakan, firma hukum tertentu",20,High,Memaksa pihak menggunakan pengacara pilihan lawan saat sengketa.,Izinkan setiap pihak memilih perwakilan hukum independen sendiri.,Kurangnya nasihat hukum independen dan benturan kepentingan.
256,Dangerous,Mandatory Vendor Lock-In,EN,"lock-in, exclusive, renewal, termination restriction, proprietary",20,High,Prohibits or severely restricts switching vendors even in cases of poor performance.,Include clear exit rights for non-performance and transition assistance clauses.,Loss of market competitiveness and inability to pivot to better or cheaper technologies.
257,Dangerous,Mandatory Vendor Lock-In,FR,"verrouillage, exclusif, renouvellement, restriction de résiliation",20,High,Interdit ou restreint sévèrement le changement de fournisseur even in cas de mauvaise performance.,Inclure des droits de sortie clairs pour non-performance et des clauses d'assistance à la transition.,Perte de compétitivité sur le marché et incapacité à pivoter vers des technologies meilleures ou moins chères.
258,Dangerous,Mandatory Vendor Lock-In,ID,"lock-in, eksklusif, perpanjangan, pembatasan pemutusan, kepemilikan",20,High,Melarang atau sangat membatasi peralihan vendor bahkan dalam kasus kinerja buruk.,Sertakan hak keluar yang jelas untuk non-kinerja dan klausul bantuan transisi.,Kehilangan daya saing pasar dan ketidakmampuan untuk beralih ke teknologi yang lebih baik atau lebih murah.
259,Dangerous,Marketing Data Use,EN,"marketing, data, results",15,Medium,Use all data for ads.,Require approval for ads.,Trade secret loss.
260,Dangerous,Marketing Data Use,FR,"marketing, données, résultats",15,Medium,Usage de toutes les données pour la pub.,Exiger une approbation.,Perte de secret commercial.
261,Dangerous,Marketing Data Use,ID,pakai data pemasaran,15,Medium,Gunakan data untuk iklan.,Wajibkan persetujuan.,Hilang rahasia.
262,Dangerous,Moral Rights Waiver,EN,"moral rights, IP",15,Medium,Creators lose name rights.,Respect moral rights.,Loss of recognition.
263,Dangerous,Moral Rights Waiver,FR,"droits moraux, PI",15,Medium,Les créateurs perdent leurs droits au nom.,Respecter les droits moraux.,Perte de reconnaissance.
264,Dangerous,Moral Rights Waiver,ID,lepas hak moral,15,Medium,Pencipta hilang hak nama.,Hormati hak moral.,Hilang pengakuan.
265,Dangerous,NDA Investigation Cost Shifting,EN,"investigation costs, pay for audit, breach investigation, forensic fees",20,High,"Requires the receiving party to pay for any breach investigation costs, even if no breach is found.",Ensure investigation costs are shifted only if a material breach is proven in court.,Severe financial drain due to ungrounded or speculative forensics investigations.
266,Dangerous,NDA Investigation Cost Shifting,FR,"transfert coûts enquête, frais d'audit, violation NDA, frais médico-légaux",20,High,"Exige que le destinataire paie les frais d'enquête de violation, même si aucune faute n'est trouvée.",S'assurer que les frais ne sont transférés que si une violation grave est prouvée.,Drainage financier important dû à des enquêtes spéculatives sans fondement.
267,Dangerous,NDA Investigation Cost Shifting,ID,"pengalihan biaya investigasi, biaya audit pelanggaran, biaya forensik",20,High,"Mengharuskan penerima membayar biaya investigasi pelanggaran, bahkan jika tidak ditemukan pelanggaran.",Pastikan biaya investigasi dialihkan hanya jika pelanggaran material terbukti di pengadilan.,Kerugian finansial parah akibat investigasi forensik spekulatif tanpa dasar.
268,Dangerous,NDA Source Code Disclosure,EN,"source code NDA, expose code, proprietary software disclosure",25,Critical,Permits or forces the disclosure of source code under simple NDA confidentiality terms.,Prohibit source code disclosure; require separate escrow or evaluation agreements.,Irreparable loss of IP ownership if the source code is leaked or reverse-engineered.
269,Dangerous,NDA Source Code Disclosure,FR,"divulgation code source NDA, exposer code, logiciel propriétaire",25,Critical,Permet ou force la divulgation du code source sous de simples conditions de confidentialité NDA.,Interdire la divulgation du code ; exiger un contrat d'entiercement ou d'évaluation distinct.,Perte irréparable de propriété intellectuelle si le code source est divulgué.
270,Dangerous,NDA Source Code Disclosure,ID,"ungkap kode sumber NDA, ekspos kode, pengungkapan perangkat lunak",25,Critical,Mengizinkan atau memaksa pengungkapan kode sumber di bawah ketentuan kerahasiaan NDA sederhana.,Larang pengungkapan kode sumber; wajibkan perjanjian escrow atau evaluasi terpisah.,Kehilangan kepemilikan IP yang tidak dapat diperbaiki jika kode sumber bocor atau direkayasa balik.
271,Dangerous,NDA Waiver of Defenses,EN,"waive defenses, NDA lawsuit, consent to judgment, legal waiver",20,High,Forces the receiving party to waive all legal defenses in the event of an alleged breach.,Prohibit any waiver of standard legal defenses or procedural rights.,"Inability to defend against false accusations, leading to automatic liability."
272,Dangerous,NDA Waiver of Defenses,FR,"renonciation moyens défense, procès NDA, abandon défense",20,High,Force la partie destinataire à renoncer à tous ses moyens de défense en cas de violation présumée.,Interdire toute renonciation aux moyens de défense standard ou droits procéduraux.,"Incapacité à se défendre contre de fausses accusations, entraînant une responsabilité directe."
273,Dangerous,NDA Waiver of Defenses,ID,"pelepasan pembelaan NDA, setuju keputusan hukum, waiver hukum",20,High,Memaksa pihak penerima melepaskan semua pembelaan hukum jika terjadi dugaan pelanggaran.,Larang pelepasan pembelaan hukum standar atau hak prosedural.,"Ketidakmampuan membela diri dari tuduhan palsu, menyebabkan kewajiban otomatis."
274,Dangerous,No Audit Rights,EN,"no audit, no inspection, refuse access",20,High,No right to inspect books or facilities.,Ensure the right to audit at least for financial and IP compliance.,Inability to verify compliance and prevent fraud.
275,Dangerous,No Audit Rights,FR,"pas d'audit, pas d'inspection, refuser l'accès",20,High,Aucun droit d'inspecter les livres ou les installations.,Garantir le droit d'auditer au moins pour la conformité financière et PI.,Incapacité de vérifier la conformité et de prévenir la fraude.
276,Dangerous,No Audit Rights,ID,"tidak ada hak audit, tidak ada inspeksi, tolak akses",20,High,Tidak ada hak untuk memeriksa buku atau fasilitas.,Pastikan hak untuk mengaudit setidaknya untuk kepatuhan keuangan dan kekayaan intelektual.,Ketidakmampuan untuk memverifikasi kepatuhan dan mencegah kecurangan.
277,Dangerous,No Cap on Third Party IP claims,EN,"IP indemnity, uncapped, third party, infringement",25,Critical,Accepting total financial responsibility for any patent lawsuit.,"Cap IP indemnity at a finite dollar amount (e.g., 500% of contract).",A single patent lawsuit could bankrupt the company.
278,Dangerous,No Cap on Third Party IP claims,FR,"indemnité IP, non plafonnée, tiers, contrefaçon",25,Critical,Responsabilité financière totale pour tout procès en brevet tiers.,Plafonner l'indemnité IP à un montant fini.,Un seul procès en brevet pourrait ruiner l'entreprise.
279,Dangerous,No Cap on Third Party IP claims,ID,"indemnitas IP, tanpa batas, pihak ketiga, pelanggaran",25,Critical,Menerima tanggung jawab finansial total untuk gugatan paten.,Batasi indemnitas IP pada jumlah dolar yang terbatas.,Satu gugatan paten dapat membangkrutkan perusahaan.
280,Dangerous,No Liability for Data Loss,EN,"no liability data loss, exclude data destruction, data safety disclaimer",25,Critical,"Completely disclaims any liability for lost, damaged, or corrupted customer data.",Require the vendor to perform daily backups and accept liability for loss caused by negligence.,Total destruction of business data without any legal recourse or financial recovery option.
