ID,Category,Clause_Name,Language,Keywords,Risk_Score,Impact_Level,Reason,Recommendation,Business_Impact
368,Missing,Missing Conflict of Interest Disclosure,FR,N/A,10,Medium,Aucune obligation de révéler des relations biaisées.,Insérer une clause de divulgation obligatoire.,Fraude et favoritisme entraînant des coûts élevés.
369,Missing,Missing Carbon Reduction Targets,EN,N/A,5,Low,The contract is silent on environmental sustainability goals.,Negotiate specific, measurable carbon reduction or sustainability targets.,Failure to meet corporate environmental commitments.
370,Missing,Missing Carbon Reduction Targets,ID,N/A,5,Low,Kontrak tidak menyebutkan target keberlanjutan lingkungan.,Negosiasikan target reduksi karbon yang spesifik dan terukur.,Kegagalan memenuhi komitmen lingkungan perusahaan.
371,Missing,Missing Carbon Reduction Targets,FR,N/A,5,Low,Le contrat est muet sur les objectifs de durabilité.,Négocier des objectifs de réduction carbone mesurables.,Échec des engagements environnementaux de l'entreprise.
372,Missing,Missing Remote Work Security,EN,N/A,15,Medium,No rules for securing data when work is performed outside the office.,Establish strict VPN, encryption, and physical security rules.,Confidential data accessed over unencrypted public Wi-Fi.
373,Missing,Missing Remote Work Security,ID,N/A,15,Medium,Tidak ada aturan untuk mengamankan data kerja di luar kantor.,Tetapkan aturan VPN, enkripsi, dan keamanan fisik yang ketat.,Data rahasia diakses melalui Wi-Fi publik yang tidak aman.
374,Missing,Missing Remote Work Security,FR,N/A,15,Medium,Aucune règle de sécurisation des données hors bureau.,Établir des règles strictes de VPN et de cryptage.,Données confidentielles consultées via un Wi-Fi public.
375,Missing,Missing Expense Caps,EN,N/A,5,Low,Reimbursement is allowed without any upper limits or pre-approval.,Define specific caps for travel and meals based on company policy.,Uncontrolled project costs and disputes over 'luxurious' expenses.
376,Missing,Missing Expense Caps,ID,N/A,5,Low,Reimburse diperbolehkan tanpa batasan atau persetujuan awal.,Tentukan batas untuk perjalanan dan makan berdasarkan kebijakan.,Biaya proyek tidak terkendali dan sengketa atas pengeluaran mewah.
377,Missing,Missing Expense Caps,FR,N/A,5,Low,Remboursement autorisé sans plafonds ni accord préalable.,Définir des plafonds pour les voyages et repas.,Coûts de projet incontrôlés et litiges sur les dépenses excessives.
378,Missing,Missing Forex Protection,EN,N/A,10,Medium,Prices are fixed in a foreign currency without a rate shift mechanism.,Include a currency collar or adjustment clause for shifts exceeding 5-10%.,Significant loss of profit margin due to unfavorable exchange rates.
379,Missing,Missing Forex Protection,ID,N/A,10,Medium,Harga ditetapkan dalam mata uang asing tanpa mekanisme perubahan.,Sertakan klausul penyesuaian mata uang untuk pergeseran >5-10%.,Kehilangan margin keuntungan karena nilai tukar yang merugikan.
380,Missing,Missing Forex Protection,FR,N/A,10,Medium,Prix fixés en devise étrangère sans mécanisme de variation.,Inclure une clause d'ajustement pour les variations >5-10%.,Perte de marge due aux mouvements défavorables des taux de change.
381,Missing,Missing Training Schedule,EN,N/A,5,Low,Software is delivered without a plan to train end-users.,Define the number of training sessions and materials required.,Low user adoption and high help desk volume.
382,Missing,Missing Training Schedule,ID,N/A,5,Low,Perangkat lunak dikirimkan tanpa rencana pelatihan pengguna.,Tentukan jumlah sesi pelatihan dan materi yang diperlukan.,Adopsi pengguna rendah dan volume help desk tinggi.
383,Missing,Missing Training Schedule,FR,N/A,5,Low,Logiciel livré sans plan de formation des utilisateurs.,Définir le nombre de sessions et les supports requis.,Faible adoption et volume élevé de support technique.
384,Missing,Missing Open Source Declaration,EN,N/A,10,Medium,The vendor does not disclose the use of third-party open-source code.,Require a Software Bill of Materials (SBOM) listing all components.,Legal risk of violating licenses forcing disclosure of proprietary code.
385,Missing,Missing Open Source Declaration,ID,N/A,10,Medium,Vendor tidak mengungkapkan penggunaan kode open-source pihak ketiga.,Wajibkan daftar komponen (SBOM) untuk semua bagian open-source.,Risiko hukum pelanggaran lisensi yang memaksa pengungkapan kode.
386,Missing,Missing Open Source Declaration,FR,N/A,10,Medium,Usage de code open source tiers non divulgué.,Exiger une liste (SBOM) de tous les composants open source.,Risque de violation de licence forçant la divulgation du code.
387,Missing,Missing Social Media Guidelines,EN,N/A,5,Low,No rules for what employees can say about the project online.,Include a policy restricting the disclosure of project details.,Premature leak of strategic project info or negative brand association.
388,Missing,Missing Social Media Guidelines,ID,N/A,5,Low,Tidak ada aturan tentang apa yang bisa dikatakan staf di medsos.,Sertakan kebijakan yang membatasi pengungkapan detail proyek.,Kebocoran info proyek strategis atau asosiasi brand negatif.
389,Missing,Missing Social Media Guidelines,FR,N/A,5,Low,Aucune règle sur les publications en ligne des employés.,Inclure une politique restreignant la divulgation du projet.,Fuite d'informations stratégiques ou image de marque négative.
390,Missing,Missing Crisis Communication Plan,EN,N/A,10,Medium,No plan for who speaks to the press during a major failure.,Define a single point of contact and approved messaging.,Conflicting public statements during a crisis leading to loss of trust.
391,Missing,Missing Crisis Communication Plan,ID,N/A,10,Medium,Tidak ada rencana tentang siapa yang berbicara kepada pers saat krisis.,Tentukan satu titik kontak dan pesan yang disetujui.,Pernyataan publik yang bertentangan menyebabkan hilangnya kepercayaan.
392,Missing,Missing Crisis Communication Plan,FR,N/A,10,Medium,Aucun plan de communication en cas de panne majeure.,Définir un point de contact unique et des messages approuvés.,Déclarations contradictoires entraînant une perte de confiance.
393,Missing,Missing KPI Definition,EN,N/A,15,Medium,Performance is measured using vague terms without data.,Insert objective, measurable KPIs into the contract.,Inability to hold the vendor accountable for mediocre performance.
394,Missing,Missing KPI Definition,ID,N/A,15,Medium,Kinerja diukur menggunakan istilah samar tanpa data.,Masukkan KPI objektif dan terukur ke dalam kontrak.,Ketidakmampuan menuntut akuntabilitas vendor atas kinerja biasa saja.
395,Missing,Missing KPI Definition,FR,N/A,15,Medium,Performance mesurée en termes vagues sans données.,Insérer des KPI objectifs et mesurables dans le contrat.,Incapacité à tenir le vendeur pour responsable.
396,Missing,Missing Service Credit Mechanism,EN,N/A,15,Medium,SLA breaches have no associated financial penalty for the vendor.,Define a service credit table linked to specific failures.,The customer pays full price for a service that consistently fails.
397,Missing,Missing Service Credit Mechanism,ID,N/A,15,Medium,Pelanggaran SLA tidak memiliki penalti finansial bagi vendor.,Tentukan tabel kredit layanan yang terkait dengan kegagalan.,Pelanggan membayar harga penuh untuk layanan yang gagal.
398,Missing,Missing Service Credit Mechanism,FR,N/A,15,Medium,Aucune pénalité financière en cas de violation des SLA.,Définir un tableau de crédits de service lié aux défaillances.,Le client paie le prix fort pour un service défaillant.
399,Missing,Missing Help Desk Hours,EN,N/A,5,Low,The contract doesn't state when support staff are available.,Specify support hours and holiday availability.,Critical failures occurring outside unknown support windows cannot be fixed.
400,Missing,Missing Help Desk Hours,ID,N/A,5,Low,Kontrak tidak menyatakan kapan staf pendukung tersedia.,Tentukan jam dukungan dan ketersediaan hari libur.,Kegagalan kritis di luar jendela dukungan tidak dapat diperbaiki.
401,Missing,Missing Help Desk Hours,FR,N/A,5,Low,Heures de disponibilité du support non précisées.,Spécifier les heures de support et jours fériés.,Pannes critiques survenant hors des fenêtres de support.
402,Missing,Missing Disaster Recovery Testing,EN,N/A,15,Medium,A recovery plan exists but there is no requirement to prove it works.,Mandate annual successful disaster recovery tests.,The recovery plan fails during a real emergency, leading to data loss.
403,Missing,Missing Disaster Recovery Testing,ID,N/A,15,Medium,Rencana pemulihan ada tapi tidak ada kewajiban pembuktian.,Wajibkan uji pemulihan bencana tahunan yang berhasil.,Rencana pemulihan gagal saat darurat, menyebabkan kehilangan data.
404,Missing,Missing Disaster Recovery Testing,FR,N/A,15,Medium,Aucune obligation de prouver l'efficacité du plan de reprise.,Exiger des tests de reprise après sinistre annuels réussis.,Échec du plan lors d'une urgence réelle et perte de données.
405,Missing,Missing Subcontractor Vetting,EN,N/A,10,Medium,The vendor can use third parties without security checks.,Require the vendor to flow down compliance obligations.,Unvetted subcontractors may introduce security holes.
406,Missing,Missing Subcontractor Vetting,ID,N/A,10,Medium,Vendor dapat menggunakan pihak ketiga tanpa pemeriksaan keamanan.,Wajibkan vendor menurunkan kewajiban kepatuhan kepada subkontraktor.,Subkontraktor yang tidak diperiksa dapat membawa celah keamanan.
407,Missing,Missing Subcontractor Vetting,FR,N/A,10,Medium,Usage de tiers par le vendeur sans contrôles de sécurité.,Exiger que le vendeur répercute les obligations de conformité.,Risque de failles de sécurité via des sous-traitants non contrôlés.
408,Missing,Missing Milestone Sign-off,EN,N/A,10,Medium,Payment is triggered by time, not by completion of specific work.,Link every payment to the customer's written acceptance.,Paying for work that is incomplete, broken, or never started.
409,Missing,Missing Milestone Sign-off,ID,N/A,10,Medium,Pembayaran dipicu oleh waktu, bukan oleh selesainya pekerjaan.,Hubungkan setiap pembayaran dengan penerimaan tertulis pelanggan.,Membayar untuk pekerjaan yang tidak lengkap atau belum dimulai.
410,Missing,Missing Milestone Sign-off,FR,N/A,10,Medium,Paiement déclenché par le temps et non par l'achèvement.,Lier chaque paiement à l'acceptation écrite du client.,Paiement de travaux incomplets ou non commencés.
411,Missing,Missing Escrow Release Conditions,EN,N/A,15,Medium,Source code is in escrow but triggers for getting it are vague.,Define specific release events like 'bankruptcy' or 'cessation'.,The vendor goes bankrupt but the customer cannot access the code.
412,Missing,Missing Escrow Release Conditions,ID,N/A,15,Medium,Kode sumber ada di escrow tapi pemicunya samar.,Tentukan peristiwa rilis seperti 'kebangkrutan' atau 'penghentian'.,Vendor bangkrut tapi pelanggan tidak dapat mengakses kode sumber.
413,Missing,Missing Escrow Release Conditions,FR,N/A,15,Medium,Conditions de libération du code source vagues.,Définir des cas précis comme la faillite ou la cessation.,Incapacité d'accéder au code malgré la faillite du vendeur.
414,Missing,Missing IP Warranty of Title,EN,N/A,20,High,The vendor doesn't guarantee they actually own the product.,Require a clear warranty that the vendor has full rights.,Third parties may sue the customer for patent infringement.
415,Missing,Missing IP Warranty of Title,ID,N/A,20,High,Vendor tidak menjamin bahwa mereka benar-benar memiliki produk.,Wajibkan jaminan jelas bahwa vendor memiliki hak penuh.,Pihak ketiga mungkin menuntut pelanggan atas pelanggaran paten.
416,Missing,Missing IP Warranty of Title,FR,N/A,20,High,Le vendeur ne garantit pas la propriété du produit.,Exiger une garantie de pleine propriété des droits.,Le client peut être poursuivi pour contrefaçon par des tiers.
417,Missing,Missing Escalation Hierarchy,EN,N/A,5,Low,No defined list of management contacts for failures.,Provide a table of contacts with response time targets.,Minor issues blow up into major disputes because nobody knew who to call.
418,Missing,Missing Escalation Hierarchy,ID,N/A,5,Low,Tidak ada daftar kontak manajemen saat terjadi kegagalan.,Sediakan tabel kontak dengan target waktu respons.,Masalah kecil meledak menjadi sengketa besar karena tidak tahu siapa yang dihubungi.
419,Missing,Missing Escalation Hierarchy,FR,N/A,5,Low,Aucune liste de contacts de direction en cas de problème.,Fournir un tableau de contacts avec des délais de réponse.,Litiges majeurs dus à l'absence de interlocuteur désigné.
