ID,Category,Clause_Name,Language,Keywords,Risk_Score,Impact_Level,Reason,Recommendation,Business_Impact
820,Dangerous,Forced Acceptance of Substitutes,EN,"substitute goods, forced acceptance, alternate product, no rejection right",15,Medium,Forces the buyer to accept substitute goods differing from the order.,Require buyer approval before any substitution is shipped.,You receive and pay for products you did not order and cannot use.
821,Dangerous,Forced Acceptance of Substitutes,FR,"acceptation forcée de produits de substitution, produit alternatif imposé",15,Medium,Force l'acheteur à accepter des produits de substitution différents de la commande.,Exiger l'accord de l'acheteur avant toute substitution.,Vous recevez et payez des produits non commandés et inutilisables.
822,Dangerous,Forced Acceptance of Substitutes,ID,"penerimaan paksa barang pengganti, produk alternatif, tanpa hak menolak",15,Medium,Memaksa pembeli menerima barang pengganti yang berbeda dari pesanan.,Wajibkan persetujuan pembeli sebelum pengganti dikirim.,Anda menerima dan membayar produk yang tidak dipesan dan tak bisa digunakan.
823,Dangerous,Unilateral Incoterm Reallocation,EN,"incoterm change, shift delivery terms, reallocate risk, freight shift",15,Medium,"Lets one party change delivery terms, shifting freight and risk unexpectedly.",Fix Incoterms in the contract; require agreement to change them.,"Unbudgeted freight, insurance, and customs costs land on you."
824,Dangerous,Unilateral Incoterm Reallocation,FR,"réallocation unilatérale des Incoterms, transfert des frais de transport",15,Medium,"Permet à une partie de changer les conditions de livraison, transférant fret et risque.",Fixer les Incoterms au contrat; exiger un accord pour les modifier.,"Des coûts de fret, d'assurance et de douane non budgétés vous reviennent."
825,Dangerous,Unilateral Incoterm Reallocation,ID,"realokasi Incoterm sepihak, ubah syarat pengiriman, alihkan ongkos angkut",15,Medium,"Mengizinkan satu pihak mengubah syarat pengiriman, mengalihkan ongkos dan risiko tak terduga.",Tetapkan Incoterms dalam kontrak; wajibkan kesepakatan untuk mengubahnya.,"Biaya angkut, asuransi, dan bea cukai tak teranggarkan jatuh ke Anda."
826,Dangerous,Customs Duty Liability Shift,EN,"customs duty, tariff liability, duty shift, importer of record, tariff risk",15,Medium,Shifts all tariffs and customs duties onto one party regardless of changes.,"Allocate new or increased duties fairly, often via change-in-law clauses.",Sudden tariff hikes destroy margins with no contractual relief.
827,Dangerous,Customs Duty Liability Shift,FR,"transfert de la responsabilité des droits de douane, risque tarifaire",15,Medium,"Transfère tous les tarifs et droits de douane à une partie, quels que soient les changements.",Répartir équitablement les droits nouveaux ou accrus via des clauses de changement de loi.,Des hausses tarifaires soudaines détruisent les marges sans recours contractuel.
828,Dangerous,Customs Duty Liability Shift,ID,"pengalihan tanggung jawab bea masuk, risiko tarif, importir tercatat",15,Medium,Mengalihkan seluruh tarif dan bea cukai ke satu pihak terlepas dari perubahan.,"Alokasikan bea baru atau yang naik secara adil, sering lewat klausul perubahan hukum.",Kenaikan tarif mendadak menghancurkan margin tanpa keringanan kontraktual.
829,Dangerous,Uncapped Rent Escalation,EN,"rent escalation, uncapped increase, rent hike, no ceiling rent",20,High,Permits unlimited annual rent increases with no cap or index.,Cap escalations to a fixed percentage or a published cost index.,Occupancy costs can spiral beyond what the business can sustain.
830,Dangerous,Uncapped Rent Escalation,FR,"indexation de loyer sans plafond, hausse illimitée du loyer",20,High,Permet des hausses de loyer annuelles illimitées sans plafond ni indice.,Plafonner les hausses à un pourcentage fixe ou à un indice publié.,Les coûts d'occupation peuvent dépasser ce que l'entreprise peut supporter.
831,Dangerous,Uncapped Rent Escalation,ID,"eskalasi sewa tanpa batas, kenaikan sewa tak terbatas, tanpa plafon",20,High,Mengizinkan kenaikan sewa tahunan tanpa batas tanpa plafon atau indeks.,Batasi eskalasi pada persentase tetap atau indeks biaya yang dipublikasikan.,Biaya tempat dapat melonjak melampaui kemampuan bisnis untuk bertahan.
832,Dangerous,Demolition Clause Without Compensation,EN,"demolition clause, redevelopment, terminate lease, no compensation, evict for rebuild",20,High,Lets the landlord terminate the lease to redevelop with no compensation.,Require relocation assistance and compensation for fit-out and goodwill.,A built-out business can be evicted mid-investment with nothing recovered.
833,Dangerous,Demolition Clause Without Compensation,FR,"clause de démolition sans indemnité, réaménagement, résiliation du bail",20,High,Permet au bailleur de résilier le bail pour réaménager sans indemnité.,Exiger une aide à la relocalisation et une indemnité pour les aménagements et le fonds de commerce.,Une entreprise aménagée peut être expulsée en pleine investissement sans rien récupérer.
834,Dangerous,Demolition Clause Without Compensation,ID,"klausul pembongkaran tanpa kompensasi, pembangunan ulang, akhiri sewa",20,High,Mengizinkan pemilik mengakhiri sewa untuk membangun ulang tanpa kompensasi.,Wajibkan bantuan relokasi dan kompensasi untuk renovasi serta nilai usaha.,Bisnis yang sudah dibangun dapat diusir di tengah investasi tanpa pemulihan apa pun.
835,Dangerous,Continuous Operation Covenant,EN,"continuous operation, keep open, operating covenant, no going dark, mandatory hours",15,Medium,Requires the tenant to keep operating even at a loss or face default.,Allow temporary closure and going-dark rights with reasonable conditions.,Tenants must burn cash running unprofitable locations to avoid breach.
836,Dangerous,Continuous Operation Covenant,FR,"obligation d'exploitation continue, maintien d'ouverture",15,Medium,"Exige que le locataire continue d'exploiter même à perte, sous peine de défaut.",Autoriser une fermeture temporaire sous conditions raisonnables.,Les locataires doivent brûler de la trésorerie pour exploiter des sites déficitaires.
837,Dangerous,Continuous Operation Covenant,ID,"kovenan operasi berkelanjutan, tetap buka, jam wajib, larangan tutup",15,Medium,Mengharuskan penyewa terus beroperasi meski rugi atau dianggap gagal bayar.,Izinkan penutupan sementara dan hak berhenti beroperasi dengan syarat wajar.,Penyewa harus membakar kas menjalankan lokasi merugi demi menghindari pelanggaran.
838,Dangerous,Landlord Relocation Right,EN,"landlord relocation, forced move, relocate tenant, move premises",15,Medium,Lets the landlord move the tenant to inferior space at the landlord's whim.,Limit relocation to comparable space with the landlord bearing all costs.,A prime location and customer base can be lost to a forced move.
839,Dangerous,Landlord Relocation Right,FR,"droit de relocalisation du bailleur, déplacement forcé du locataire",15,Medium,Permet au bailleur de déplacer le locataire vers un espace inférieur à sa guise.,"Limiter la relocalisation à un espace comparable, tous frais à la charge du bailleur.",Un emplacement de choix et sa clientèle peuvent être perdus par un déplacement forcé.
840,Dangerous,Landlord Relocation Right,ID,"hak relokasi pemilik, pindah paksa penyewa, geser lokasi",15,Medium,Mengizinkan pemilik memindahkan penyewa ke ruang lebih buruk sesuka hati.,Batasi relokasi ke ruang setara dengan pemilik menanggung semua biaya.,Lokasi strategis dan basis pelanggan dapat hilang akibat pemindahan paksa.
841,Dangerous,Excessive Holdover Penalty,EN,"holdover penalty, double rent, triple rent, holdover rent, overstay charge",20,High,"Charges punitive multiples of rent for any holdover, even brief.","Set holdover rent to a modest, reasonable premium over base rent.",A short overstay during a move triggers crippling penalty rent.
842,Dangerous,Excessive Holdover Penalty,FR,"pénalité de maintien excessive, loyer doublé en cas de maintien",20,High,"Facture des multiples punitifs du loyer pour tout maintien, même bref.",Fixer un loyer de maintien à une prime modérée sur le loyer de base.,Un court dépassement lors d'un déménagement déclenche un loyer pénalisant.
843,Dangerous,Excessive Holdover Penalty,ID,"denda holdover berlebihan, sewa berlipat, biaya tinggal lebih lama",20,High,"Mengenakan kelipatan sewa yang menghukum untuk holdover apa pun, bahkan singkat.",Tetapkan sewa holdover pada premi yang wajar dan moderat di atas sewa dasar.,Tinggal sebentar lebih lama saat pindahan memicu sewa penalti yang memberatkan.
844,Dangerous,Waiver of Quiet Enjoyment,EN,"quiet enjoyment waiver, disturb tenant, no peaceful possession, landlord interference",20,High,"Waives the tenant's right to peaceful, uninterrupted use of the premises.",Preserve the covenant of quiet enjoyment in full.,The landlord can disrupt operations with no liability for interference.
845,Dangerous,Waiver of Quiet Enjoyment,FR,"renonciation à la jouissance paisible, trouble de jouissance",20,High,Renonce au droit du locataire à une jouissance paisible et ininterrompue des lieux.,Préserver pleinement la garantie de jouissance paisible.,Le bailleur peut perturber l'exploitation sans aucune responsabilité.
846,Dangerous,Waiver of Quiet Enjoyment,ID,"pelepasan hak menikmati dengan tenang, ganggu penyewa, gangguan pemilik",20,High,Melepaskan hak penyewa atas penggunaan tempat yang damai dan tak terganggu.,Pertahankan jaminan penggunaan dengan tenang secara penuh.,Pemilik dapat mengganggu operasi tanpa tanggung jawab atas gangguan tersebut.
847,Dangerous,Landlord Lien on Business Assets,EN,"landlord lien, lien on equipment, seize inventory, security interest tenant assets",20,High,Grants the landlord a lien over all the tenant's business assets and inventory.,Exclude or narrowly limit any landlord lien; carve out financed equipment.,Business-critical assets can be seized over a rent dispute.
848,Dangerous,Landlord Lien on Business Assets,FR,"privilège du bailleur sur les actifs, sûreté sur l'équipement",20,High,Accorde au bailleur un privilège sur tous les actifs et stocks du locataire.,Exclure ou limiter strictement tout privilège du bailleur; exclure le matériel financé.,Des actifs essentiels peuvent être saisis pour un litige de loyer.
849,Dangerous,Landlord Lien on Business Assets,ID,"hak gadai pemilik atas aset bisnis, sita peralatan, jaminan aset penyewa",20,High,Memberi pemilik hak gadai atas semua aset bisnis dan persediaan penyewa.,Kecualikan atau batasi ketat hak gadai pemilik; keluarkan peralatan yang dibiayai.,Aset penting bisnis dapat disita karena sengketa sewa.
850,Dangerous,Repair Obligation Shift (Structural),EN,"structural repairs, tenant repairs, shift maintenance, roof and walls tenant",20,High,Shifts responsibility for major structural repairs onto the tenant.,"Keep structural, roof, and major systems repairs with the landlord.",Tenants face huge capital costs for the building's fundamental structure.
851,Dangerous,Repair Obligation Shift (Structural),FR,"transfert des réparations structurelles au locataire, gros entretien",20,High,Transfère la responsabilité des grosses réparations structurelles au locataire.,"Laisser au bailleur les réparations de structure, de toiture et des systèmes majeurs.",Les locataires supportent d'énormes coûts pour la structure fondamentale du bâtiment.
852,Dangerous,Repair Obligation Shift (Structural),ID,"pengalihan kewajiban perbaikan struktural, perawatan ke penyewa, atap dan dinding",20,High,Mengalihkan tanggung jawab perbaikan struktural besar ke penyewa.,"Pertahankan perbaikan struktur, atap, dan sistem utama pada pemilik.",Penyewa menghadapi biaya modal besar untuk struktur bangunan yang fundamental.
853,Dangerous,Uncapped CAM Charges,EN,"CAM charges, common area maintenance, uncapped operating expenses, pass-through",15,Medium,Passes uncapped common-area and operating expenses to the tenant.,Cap controllable CAM increases and require an audit right.,"Opaque, ballooning charges add unpredictable cost on top of base rent."
